0.34937092778329654	The Sultan appoints judges, and can grant pardons and commute sentences.	Der Sultan ernennt Richter und kann Begnadigungen und Pendelstrafen gewähren.
0.6243046560509581	Thunder Jet retires to his room and wails bitterly.	Thunder Jet zieht sich in sein Zimmer zurück und jammert bitterlich.
0.07947397132011691	Smaller parrotfish are relatively defenceless herbivores, poorly defended against predators like barracuda.	Kleinere Papageienfische sind relativ schutzlose Pflanzenfresser, die schlecht gegen Raubtiere wie Barracuda verteidigt werden.
-0.5435174687909824	While the critics panned Penny Arcade, they praised Cagney and Blondell.	Während die Kritiker Penny Arcade drang, lobten sie Cagney und Blondell.
0.4774118638516638	Teamster President and Dissidents Disagree Over UPS Proposal.	Teamster President und Dissidenten sind sich über UPS Proposal nicht einig.
-0.9896918205896091	In 2007 Monterrey hosted the Women's WTBA World Tenpin Bowling Championships	Im Jahr 2007 Monterrey Gastgeber der Frauen WTBA World Tenpin Bowling Championships
0.03451429197921321	"Billig concluded that ""racialist presuppositions"" intruded into research at the Institute both unintentionally and intentionally."	"Billig kam zu dem Schluss, dass ""rassistische Annahmen"" unbeabsichtigt und absichtlich in die Forschung am Institut eingriffen."
0.4304349251234239	The 10,000 rebels lured governmental forces into Hwangto Pass.	Die 10.000 Rebellen lockten Regierungskräfte in den Hwangto Pass.
0.11249595666297008	July 7 Vic Darchinyan loses his IBF and IBO flyweight titles, getting knocked out by Nonito Donaire in five rounds.	7. Juli Vic Darchinyan verliert seine IBF und IBO Flyweight Titel und wird in fünf Runden von Nonito Donaire ausgeschlagen.
0.4827548791615719	Before the Islamization of their territory, the Pashtuns likely followed various religions.	Vor der Islamisierung ihres Territoriums folgten die Paschtunen wahrscheinlich verschiedenen Religionen.
-0.45377497242715403	On the vault of the chancel stands a lookout tower with a lattice brick convent, topped with pinnacles.	Auf dem Gewölbe des Chores steht ein Aussichtsturm mit einem Gitter Ziegelkloster, gekrönt mit Zinnen.
-1.088167724224408	Aside from locating two of the German destroyers, the scouting aircraft also sank an enemy submarine, the first such occurrence.	Neben der Suche nach zwei der deutschen Zerstörer sank das Scouting-Flugzeug auch ein feindliches U-Boot, das erste derartige Ereignis.
0.7543328091824549	They headlined three tours in 1992, from January to August.	1992, von Januar bis August, standen drei Tourneen auf dem Programm.
-0.5337617596437064	In 1952, Kaps married his childhood sweetheart Nelly.	1952 heiratete Kaps seine kindliche Liebste Nelly.
0.6119950896612142	When reinforcements arrived from other Mohawk villages, the defenders drove the Mohican warriors into retreat.	Als Verstärkung aus anderen Dörfern Mohawks kam, trieben die Verteidiger die mohikanischen Krieger in den Rückzug.
0.4300084434693052	An 88 mi chase ensued down the Appomattox River to the southwest.	Eine 88 Meilen Jagd folgte auf dem Appomattox Fluss im Südwesten.
0.4172717360193631	Gold toxicity can be ameliorated with chelation therapy with an agent such as dimercaprol.	Gold Toxizität kann mit Chelationstherapie mit einem Wirkstoff wie Dimercaprol verbessert werden.
0.715384196496306	The league activates the cube and Superman defeats Darkseid, imprisoning him once again.	Die Liga aktiviert den Würfel und Superman besiegt Darkseid und sperrt ihn erneut ein.
-0.3076258232355077	Kojirō discovers them, and he and Denshichirō duel.	Kojirō entdeckt sie, und er und Denshichirō Duell.
-1.3037972173463537	Dragonfly wings behave highly dynamically during flight, flexing and twisting during each beat.	Dragonfly Flügel verhalten sich während des Fluges sehr dynamisch, Biegung und Verdrehen bei jedem Schlag.
-0.6137788576243116	Either on his own or by persuasion from local authorities, he wrote letters authorizing the expulsion of Franciscans from their friaries.	Er schrieb Briefe, in denen er die Vertreibung von Franziskanern aus ihren Konfessionen genehmigte.
0.4930755946581204	As these tanks corrode, they can leak, and their contents can contaminate nearby groundwater.	Da diese Tanks korrodieren, können sie undicht werden und ihr Inhalt kann das nahe gelegene Grundwasser verunreinigen.
-0.564011905008676	Meeting Level 4 contains two ballrooms, the Independence Ballroom and the Liberty Ballroom.	Meeting Level 4 enthält zwei Ballsäle, den Independence Ballroom und den Liberty Ballroom.
0.756645253905702	The Hudson now resides in the Temora Aviation Museum in Australia.	Der Hudson befindet sich jetzt im Temora Aviation Museum in Australien.
0.3602696948245163	The Chams forming a significant minority in Central and South Vietnam, also in Central Cambodia.	Die Chams bilden eine bedeutende Minderheit in Zentral- und Südvietnam, auch in Zentralkambodscha.
0.5452115332744835	After some archeological diggings at the site of the Crucifixion, she unearthed three crosses.	Nach einigen archäologischen Ausgrabungen an der Stelle der Kreuzigung entdeckte sie drei Kreuze.
0.14568233007626782	Mercedes overhears Doctor Browning and Trevor discussing Myra's murder.	Mercedes hört Doktor Browning und Trevor über Myras Mord sprechen.
-0.4794185675522995	From Fort Bridger, the main trail, comprising several variants, veered northwest over the Bear River Divide and descended to the Bear River Valley.	Von Fort Bridger, der Hauptweg, bestehend aus mehreren Varianten, kehrete nordwestlich über den Bear River Divide und stieg zum Bear River Valley.
-0.32849363335776105	Jesuits dispatched to Transylvania promised Orthodox clergymen heightened social status, exemption from serfdom, and material benefits.	Jesuiten nach Siebenbürgen entsandt versprach orthodoxen Geistlichen erhöhten sozialen Status, Befreiung von der Leibeigenschaft und materiellen Nutzen.
-0.25606813094971054	Carpenter charged forward with companies B and H and a few massed volleys from their carbines sent the hostiles scattering back up the canyon.	Tischler beschuldigte die Firmen B und H und ein paar massenhafte Volleys aus ihren Karbinen schickten die feindlichen Streuer zurück in die Schlucht.
0.5451045586958102	The killer whale hunts in pods and targets belugas and even larger whales.	Der Mörderwal jagt in Schoten und zielt auf Belugas und noch größere Wale.
-0.5427038366342114	TV Week often commented on her pregnancy storyline.	TV Week kommentierte oft ihre Schwangerschaft Storyline.
-0.38955951573971515	Augustus restricted such manumissions to at most a hundred slaves, and fewer in a small household.	Augustus beschränkte solche Besetzungen auf höchstens hundert Sklaven und weniger in einem kleinen Haushalt.
-1.663532878287289	Australia won the match by an innings and regained the Ashes.	Australien gewann das Spiel durch eine Innings und gewann die Asche.
-0.27204268757935446	Vietnam invented their own Chữ Nôm glyphs, Japan invented kana, and Korea invented their own alphabet hangul.	Vietnam erfand ihre eigenen Glyphen, Japan erfand kana und Korea erfand ihr eigenes Alphabet hangul.
0.1682665368174838	Former Congressman Lloyd Bentsen, a more moderate Democrat and native of Mission in south Texas, defeated Yarborough in the Democratic primary.	Der ehemalige Kongressabgeordnete Lloyd Bentsen, gemäßigter Demokrat und Eingeborener von Mission in Südtexas, besiegte Yarborough im demokratischen Primär.
0.4279290740254544	McKinley swept the populous northeastern states, and the Midwest.	McKinley fegte die bevölkerungsreichen nordöstlichen Staaten und den Mittleren Westen.
0.475534439945889	She was frequently ornamented with beads, jewels, peacock and ostrich feathers and other extravagant pieces of haute couture.	Sie war oft mit Perlen, Juwelen, Pfauen- und Straußenfedern und anderen extravaganten Stücken Haute Couture verziert.
0.3786193281292632	In 1684 for example, the spearmen and bowmen of Changamire Dombo met the Portuguese in open combat at Mahungwe.	Im Jahr 1684 zum Beispiel trafen die Speer und Bogenschützen von Changamire Dombo die Portugiesen im offenen Kampf bei Mahungwe.
-0.04290989684598295	Traditionally the method for squeezing the juice from the apples involves placing sweet straw or haircloths between the layers of pomace.	Traditionell ist die Methode, um den Saft aus den Äpfeln zu pressen, die Platzierung von süßem Stroh oder Haartücher zwischen den Schichten des Pomace.
0.5223720920403404	The Allosaurus fragilis specimen MOR 693 exhibits at least 14 separate bone pathologies.	Das Allosaurus fragilis Exemplar MOR 693 weist mindestens 14 verschiedene Knochenpathologien auf.
-2.212957688192315	In 2005, Ferrer advanced to the semifinals in Miami by defeating David Nalbandian, Juan Carlos Ferrero, and Dominik Hrbatý, but lost to Rafael Nadal.	2005 stieg Ferrer ins Halbfinale in Miami ein, indem er David Nalbandian, Juan Carlos Ferrero und Dominik Hrbatý besiegte, aber an Rafael Nadal verlor.
0.28395056412031505	1946 disestablishments in the French colonial empire	1946 Aufgelöst im französischen Kolonialreich
-0.31256929585006965	The depression initially tracked due northward and strengthened into Tropical Storm Harvey by early on September 20.	Die Depression wurde zunächst nach Norden verfolgt und Anfang September zu Tropical Storm Harvey verstärkt.
0.44988984931759884	Obama had picked up seven endorsements from superdelegates since the May 6 primaries.	Obama hatte sieben Unterstützungen von Superdelegierten seit den Vorwahlen vom 6. Mai erhalten.
0.6534369947333182	His grandfathers Erasmus Darwin and Josiah Wedgwood were both prominent abolitionists.	Seine Großväter Erasmus Darwin und Josiah Wedgwood waren beide prominente Abolitionisten.
0.4555257802434194	The Russians failed to retake it and their defences collapsed.	Die Russen haben es versäumt, es zurückzuerobern, und ihre Abwehrkräfte sind zusammengebrochen.
0.5935409446401008	Pinnipeds may move further inland and rest in sand dunes or vegetation, and may even climb cliffs.	Pinnipeds können sich weiter ins Landesinnere bewegen und sich in Sanddünen oder Vegetation ausruhen und sogar Klippen erklimmen.
0.6017879729739913	Snipers deployed during the climax of the protests	Scharfschützen auf dem Höhepunkt der Proteste eingesetzt
0.5063717030522071	It flows parallel to isobars and approximates the flow above the atmospheric boundary layer in the midlatitudes.	Es fließt parallel zu Isobaren und nähert sich dem Fluss über der atmosphärischen Grenzschicht in den Mittelbreiten an.
0.42597702258375364	Later that spring, Smalls piloted the Planter to Philadelphia for an overhaul.	Später im Frühjahr pilotierte Smalls den Planter zu einer Überholung nach Philadelphia.
-0.21977283611363815	Continuing southwest, the storm rapidly weakened over the mountainous terrain of Central America, dissipating on November 1.	Weiter südwestlich schwächte sich der Sturm über dem bergigen Terrain Zentralamerikas rapide ab und schrumpfte am 1. November ab.
0.4813631732972247	Dreadnoughts were propelled by two to four screw propellers.	Dreadnoughts wurden von zwei bis vier Schraubenpropellern angetrieben.
0.4340870495036044	"Then in 2005, AFI ranked John ""Bluto"" Blutarsky's quote ""Toga!"	"Dann im Jahr 2005, AFI rangiert John ""Bluto"" Blutarsky Zitat ""Toga!"
0.4477360383704552	The Moor then flings himself from the battlements to avoid punishment.	Der Moor wirft sich dann aus den Zinnen, um Strafe zu vermeiden.
-0.019221366720199886	St Mary's College Post Graduates, however, wear their graduate gown with a purple saltire cross on the left facing.	St. Mary 's College Post Graduates tragen jedoch ihr Graduiertenkleid mit einem lila salreifes Kreuz auf der linken Seite.
0.5759918903912082	The New Historical Consciousness and the Relativizing of National Socialism	Das neue historische Bewußtsein und die Relativierung des Nationalsozialismus
0.37095602778011266	The turret interior also received Kevlar spall liners.	Auch das Turminnere erhielt Kevlar-Schienen.
-0.07636593721029657	Two bluestone steps with iron railings lead up to a pair of slightly recessed paneled wooden doors topped by a fanlight with tracery.	Zwei Blausteinstufen mit Eisengeländer führen zu einem Paar leicht versenkter, getäfelter Holztüren, die von einem Lüfterlicht mit Tracery gekrönt sind.
-0.39721493137255465	Comcast SportsNet New England broadcasts the games of the Boston Celtics, New England Revolution and Boston Cannons.	Comcast SportsNet New England sendet die Spiele der Boston Celtics, New England Revolution und Boston Cannons.
-0.504957068052111	"111 of the 500 best singles wrestlers during the ""PWI Years"" in 2003."	"111 der 500 besten Singles Wrestler während der ""PWI Years"" 2003."
0.3908760508078299	On January 4, 1834, his fellow aldermen elected him mayor of Greeneville.	Am 4. Januar 1834 wählten ihn seine Amtskollegen zum Bürgermeister von Greeneville.
0.35960032397229336	In Ferayd, Kingdom of Delferahk, the Imperial Charisian Navy proves that the Inquisition murdered innocents.	In Ferayd, Königreich Delferahk, beweist die kaiserliche Charisische Marine, dass die Inquisition Unschuldige ermordete.
0.6119950896612142	The conquistador borrowed as little as possible, preferring to invest all their belongings.	Der Konquistador borgte sich so wenig wie möglich und zog es vor, alle ihre Habseligkeiten zu investieren.
0.678630999653243	Barnes responded by admonishing the umpire for blocking the ball.	Barnes reagierte, indem er den Schiedsrichter ermahnte, den Ball zu blockieren.
0.2073357356728217	They are separated by thin discontinuous breccias, sporadic tuff horizons and local lenses of fluvial, lacustrine and glacial sediment.	Sie werden durch dünne diskontinuierliche Breccias, sporadische Tuff Horizonte und lokale Linsen von Fluvial-, Lakustrin- und Gletschersedimenten getrennt.
